"id","name","lat","lng","url"
"32164","ルージュ八戸ノ里駐車場","34.659178","135.594087","https://btimes.jp/osaka/park/32164/"
"615","大今里西第4駐車場","34.662247","135.542501","https://btimes.jp/osaka/park/615/"
"56510","松虫通駐車場　アベノセントスクエアー","34.631436","135.510144","https://btimes.jp/osaka/park/56510/"
"3181","東大阪御厨東駐車場","34.662796","135.596404","https://btimes.jp/osaka/park/3181/"
"32018","南住吉第５駐車場","34.608572","135.506178","https://btimes.jp/osaka/park/32018/"
"31636","殿辻町団地駐車場","34.60354","135.503658","https://btimes.jp/osaka/park/31636/"
"45706","FK岩田町石田モータープール","34.663415","135.607116","https://btimes.jp/osaka/park/45706/"
"32019","マンスリータイムズ天下茶屋駐車場","34.639452","135.502874","https://btimes.jp/osaka/park/32019/"
"32952","日宝サンフラッツ上町台駐車場","34.666486","135.521434","https://btimes.jp/osaka/park/32952/"
"33010","日宝サンフラッツ上町台駐車場","34.666486","135.521434","https://btimes.jp/osaka/park/33010/"
"35393","高津ゴールデンハイツ駐車場","34.664238","135.516855","https://btimes.jp/osaka/park/35393/"
"576","日本橋２丁目第２駐車場","34.659967","135.510387","https://btimes.jp/osaka/park/576/"
"62805","五條1丁目駐車場","34.346648","135.697946","https://btimes.jp/nara/park/62805/"
"41072","柳田駐車場","34.459132","135.735603","https://btimes.jp/nara/park/41072/"
"44952","新庄駐車場","34.484423","135.7295","https://btimes.jp/nara/park/44952/"
"32299","大和高田曽大根駐車場","34.493097","135.738856","https://btimes.jp/nara/park/32299/"
"32256","大和高田三倉堂駐車場","34.499362","135.746157","https://btimes.jp/nara/park/32256/"
"25661","エスペランサ駐車場","34.47459","135.734392","https://btimes.jp/nara/park/25661/"
"54608","ＵＲ真美ケ丘７丁目団地駐車場","34.5415","135.729253","https://btimes.jp/nara/park/54608/"
"54606","ＵＲ馬見南６丁目駐車場","34.539443","135.729991","https://btimes.jp/nara/park/54606/"
"47506","大和高田池田駐車場","34.51987","135.731311","https://btimes.jp/nara/park/47506/"
"41869","ヤマクニモータープール","34.57825","135.63376","https://btimes.jp/osaka/park/41869/"
"985","道明寺駐車場","34.571592","135.627201","https://btimes.jp/osaka/park/985/"
"46955","久度２-２５-２３マルナカ駐車場 Ｂ","34.596812","135.707074","https://btimes.jp/nara/park/46955/"
"46957","久度２-２５-２３マルナカ駐車場 C","34.596774","135.707166","https://btimes.jp/nara/park/46957/"
"63868","三室山コープタウン駐車場","34.586738","135.687527","https://btimes.jp/nara/park/63868/"
"41789","王寺町本町１丁目 駐車場","34.588414","135.709143","https://btimes.jp/nara/park/41789/"
"49206","貴島病院第2駐車場","34.640253","135.638111","https://btimes.jp/osaka/park/49206/"
"55713","マンスリー瓢箪山町第４駐車場","34.658314","135.644167","https://btimes.jp/osaka/park/55713/"
"46855","ビレッジハウス法善寺駐車場","34.595967","135.627255","https://btimes.jp/osaka/park/46855/"
"45363","新池島町3丁目4駐車場","34.656088","135.63086","https://btimes.jp/osaka/park/45363/"
"39180","大県2丁目４－４駐車場","34.586007","135.631383","https://btimes.jp/osaka/park/39180/"
"53286","第一寿マンション駐車場","34.660877","135.633292","https://btimes.jp/osaka/park/53286/"
"53288","第一寿マンション駐車場","34.660877","135.633292","https://btimes.jp/osaka/park/53288/"
"38715","久度神社前駐車場","34.59601","135.701809","https://btimes.jp/nara/park/38715/"
"38709","フレグランスII前駐車場","34.595895","135.702528","https://btimes.jp/nara/park/38709/"
"25649","メゾンニュー池島　A棟B棟　駐車場","34.653125","135.630868","https://btimes.jp/osaka/park/25649/"
"42593","FK柏原市法善寺3丁目722駐車場","34.592566","135.626099","https://btimes.jp/osaka/park/42593/"
"43516","タイムズマンスリー大県３丁目駐車場","34.584852","135.631917","https://btimes.jp/osaka/park/43516/"
"53287","第二寿マンション駐車場","34.662597","135.628566","https://btimes.jp/osaka/park/53287/"
"52340","マンスリー東花園駅前","34.662404","135.627297","https://btimes.jp/osaka/park/52340/"
"49477","旅館歌藤駐車場","34.369442","135.856547","https://btimes.jp/nara/park/49477/"
"46175","ビレッジハウス見瀬駐車場","34.468366","135.797744","https://btimes.jp/nara/park/46175/"
"54605","ＵＲ橿原団地駐車場","34.470835","135.790424","https://btimes.jp/nara/park/54605/"
"50407","ＵＲ橿原団地駐車場","34.471287","135.790219","https://btimes.jp/nara/park/50407/"
"56497","ＵＲ橿原団地駐車場","34.471726","135.789994","https://btimes.jp/nara/park/56497/"
"54852","四条町26-10長村駐車場","34.495608","135.795771","https://btimes.jp/nara/park/54852/"
"63486","ムサシモータープール","34.558489","135.802061","https://btimes.jp/nara/park/63486/"
"33494","コメリ桜井店駐車場","34.519267","135.841664","https://btimes.jp/nara/park/33494/"
"33377","コメリパワー田原本店駐車場","34.555992","135.776356","https://btimes.jp/nara/park/33377/"
"41706","坂井パーキング","34.507818","135.84797","https://btimes.jp/nara/park/41706/"
"44174","伴堂46駐車場","34.568398","135.780085","https://btimes.jp/nara/park/44174/"
"47342","セレモニーホール有宏社第2駐車場","34.512391","135.754286","https://btimes.jp/nara/park/47342/"
"47340","セレモニーホール有宏社駐車場","34.511596","135.752459","https://btimes.jp/nara/park/47340/"
"47341","セレモニーホール有宏社 雅駐車場","34.510996","135.752207","https://btimes.jp/nara/park/47341/"
"38174","桜井駅西　駐車場","34.509525","135.84644","https://btimes.jp/nara/park/38174/"
"33343","コメリ天理店駐車場","34.59654","135.801474","https://btimes.jp/nara/park/33343/"
"53380","カンポデペスカ駐車場","34.604299","135.781648","https://btimes.jp/nara/park/53380/"
"65252","イーストヴィレッジパーキング","34.648039","135.790075","https://btimes.jp/nara/park/65252/"
"57951","シャーメゾン今国府駐車場","34.615452","135.771494","https://btimes.jp/nara/park/57951/"
"61030","シティライフ駐車場","34.587956","135.839637","https://btimes.jp/nara/park/61030/"
"35375","サンプラザ南京終駐車場","34.663389","135.827302","https://btimes.jp/nara/park/35375/"
"61029","ｎｏｉｒ　ｂｌａｎｃ駐車場","34.603141","135.833573","https://btimes.jp/nara/park/61029/"
"984","筒井高架下1号駐車場","34.614915","135.783731","https://btimes.jp/nara/park/984/"
"55472","Ｃｅｎｔｒａｌ　Ｖｉｌｌａｇｅ　Ｐａｒｋｉｎｇ","34.647972","135.789658","https://btimes.jp/nara/park/55472/"
"42569","レイセニット奈良　第二駐車場","34.666143","135.832636","https://btimes.jp/nara/park/42569/"
"1497","大宇陀春日514駐車場","34.480797","135.940918","https://btimes.jp/nara/park/1497/"
"47478","タイムズ榛原駅前第2月極駐車場","34.526242","135.958894","https://btimes.jp/nara/park/47478/"
"59056","菩提寺北２丁目駐車場（コンパクト）","35.037798","136.069666","https://btimes.jp/shiga/park/59056/"
"59055","菩提寺北２丁目駐車場","35.037741","136.069789","https://btimes.jp/shiga/park/59055/"
"62879","石部駅前山本パーキング","35.013649","136.05543","https://btimes.jp/shiga/park/62879/"
"62880","石部駅前山本パーキング（コンパクト以下）","35.013632","136.055403","https://btimes.jp/shiga/park/62880/"
"44845","南井ハイツ駐車場","35.028318","136.026181","https://btimes.jp/shiga/park/44845/"
"56245","小篠原C駐車場","35.064664","136.02956","https://btimes.jp/shiga/park/56245/"
